"nom du fichier";"temps_debut";"temps_fin";"frequence_mediane";"tadarida_taxon";"tadarida_probabilite";"tadarida_taxon_autre";"observateur_taxon";"observateur_probabilite";"validateur_taxon";"validateur_probabilite"
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_030418_796";0.7;0.8;13.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_030426_301";3.5;3.6;16.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_030523_955";2.8;4.6;59.0;"Myocap";0.16;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_030523_955";"0.0";4.5;56.0;"Pippyg";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_030528_955";0.2;5.0;58.0;"Pippyg";0.99;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_030533_955";0.3;0.9;52.0;"Pippyg";0.35;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_030538_955";2.2;2.9;25.0;"noise";0.9;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_030543_955";3.9;4.0;10.0;"noise";0.9;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_030553_955";2.3;2.4;33.0;"noise";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_030612_763";3.3;3.4;15.0;"noise";0.9;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_030622_763";1.9;4.6;22.0;"noise";0.92;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_030634_600";3.3;3.4;20.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_030653_808";"0.0";3.6;27.0;"noise";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_030842_705";"0.0";3.1;27.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_031007_879";"0.0";5.0;55.0;"Pippyg";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_031012_879";0.9;1.8;22.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_031012_879";"0.0";3.5;55.0;"Pippyg";0.99;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_031028_389";1.4;5.0;39.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_031033_389";1.2;3.0;21.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_031038_389";0.9;4.9;12.0;"noise";0.73;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_031123_360";"0.0";3.6;22.0;"Nyclei";0.99;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_031123_360";1.9;2.0;12.0;"noise";0.04;"Mimasp, Tetvir, Pipkuh, piaf, Phogri";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_031128_363";1.5;1.6;20.0;"Nyclei";0.86;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_031139_831";2.3;2.4;12.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_031158_723";0.7;1.5;13.0;"noise";0.87;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_031224_000";1.9;2.0;16.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_031310_737";"0.0";2.8;51.0;"Minsch";0.99;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_031310_737";1.7;1.8;26.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_031349_372";1.2;1.3;28.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_031443_831";"0.0";0.1;30.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_031501_037";0.5;0.6;15.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_031558_584";"0.0";0.1;30.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_031604_839";0.7;2.7;21.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_031604_839";"0.0";1.8;21.0;"Nyclei";0.99;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_031615_980";1.6;1.8;20.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_031621_165";"0.0";0.1;28.0;"noise";0.9;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_031743_592";"0.0";0.1;22.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_031953_795";"0.0";2.0;23.0;"Nyclei";0.99;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_032208_160";"0.0";0.9;20.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_032215_404";3.3;3.4;40.0;"noise";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_032231_231";2.5;2.6;20.0;"noise";0.8;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_032352_643";0.9;1.0;15.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_032421_797";"0.0";2.2;28.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_032437_682";"0.0";2.5;21.0;"noise";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_032443_983";0.8;0.9;10.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_032504_041";"0.0";3.8;24.0;"Nyclei";0.99;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_032511_160";"0.0";1.3;22.0;"Nyclei";0.99;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_032528_913";4.8;4.9;27.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_032605_748";"0.0";3.4;23.0;"Nyclei";0.99;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_032614_882";3.9;4.8;7.0;"noise";0.91;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_032619_882";0.9;1.0;15.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_032732_525";0.5;3.6;30.0;"noise";0.82;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_032758_725";1.4;1.5;18.0;"noise";0.85;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_032809_120";"0.0";0.1;25.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_032812_879";1.0;1.1;31.0;"noise";0.79;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_032825_585";1.9;3.1;23.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_032838_523";0.8;0.9;18.0;"noise";0.88;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_032900_475";"0.0";4.0;38.0;"noise";0.15;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_032905_475";0.5;0.6;29.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_032910_116";0.3;0.4;22.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_032916_779";1.5;3.0;29.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_032921_779";2.0;2.1;25.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_032925_269";"0.0";2.8;31.0;"noise";0.83;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_032952_691";0.6;0.7;22.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_033017_938";0.4;0.5;26.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_033026_454";1.0;1.1;18.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_033044_095";"0.0";0.1;26.0;"noise";0.89;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_033104_230";1.2;1.7;22.0;"noise";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_033124_527";0.8;0.9;10.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_033129_944";"0.0";1.0;23.0;"noise";0.86;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_033234_928";0.6;0.7;50.0;"noise";0.92;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_033240_127";0.5;0.6;26.0;"Nyclei";0.3;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_033346_367";0.6;0.7;24.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_033419_339";"0.0";0.1;27.0;"noise";0.85;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_033437_537";4.6;4.7;40.0;"Yerray";0.24;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_033442_537";1.5;1.6;36.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_033448_233";2.1;2.2;14.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_033454_497";"0.0";0.1;34.0;"noise";0.14;"gril";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_033514_989";"0.0";0.2;20.0;"noise";0.08;"Phogri, Phofem";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_033616_642";"0.0";0.2;27.0;"Phogri";0.4;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_033641_892";0.8;0.9;12.0;"noise";0.91;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_033750_182";"0.0";0.1;28.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_033759_820";"0.0";0.5;22.0;"Nyclei";0.99;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_033853_433";"0.0";0.1;24.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034016_847";"0.0";0.1;9.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034034_116";"0.0";0.1;26.0;"noise";0.92;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034038_259";1.9;2.0;24.0;"noise";0.91;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034047_574";1.9;2.0;14.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034136_222";2.9;3.0;50.0;"Pippyg";0.54;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034308_486";"0.0";3.8;31.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034500_036";0.2;0.3;19.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034505_036";4.4;4.5;12.0;"noise";0.88;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034516_639";"0.0";0.1;24.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034543_135";"0.0";5.0;62.0;"Pippyg";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034548_135";"0.0";5.0;79.0;"Pippyg";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034553_135";"0.0";4.5;72.0;"Pippyg";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034558_135";0.7;4.6;50.0;"noise";0.86;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034558_135";0.3;5.0;74.0;"Pippyg";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034603_135";"0.0";5.0;75.0;"Pippyg";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034608_135";"0.0";5.0;71.0;"Pippyg";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034613_135";0.9;4.4;22.0;"noise";0.45;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034613_135";"0.0";4.5;79.0;"Pippyg";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034618_135";0.8;4.0;65.0;"Pippyg";0.11;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034623_135";0.1;4.3;76.0;"Myoema";0.61;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034623_135";"0.0";4.3;71.0;"Pippyg";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034628_135";1.3;5.0;74.0;"Pippyg";0.77;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034633_135";1.0;1.1;11.0;"noise";0.48;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034633_135";"0.0";2.4;63.0;"Pippyg";0.99;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034655_922";"0.0";4.9;74.0;"Pippyg";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034700_922";0.6;0.8;27.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034704_302";"0.0";4.8;68.0;"Pippyg";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034709_302";0.2;0.3;30.0;"noise";0.19;"Myoema";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034709_302";"0.0";1.7;64.0;"Pippyg";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034736_823";0.8;1.9;19.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034742_806";3.7;3.8;37.0;"Pipnat";0.15;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034808_343";0.1;2.7;28.0;"noise";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_034841_043";0.8;2.4;19.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035015_975";2.9;3.0;22.0;"noise";0.56;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035019_569";0.2;1.5;21.0;"noise";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035103_249";0.3;0.4;19.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035120_095";0.6;1.9;37.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035127_960";0.3;1.3;28.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035135_389";1.1;1.2;49.0;"noise";0.8;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035145_665";3.1;3.2;28.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035155_665";1.3;1.4;18.0;"noise";0.92;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035203_819";3.3;3.4;25.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035213_819";3.1;3.7;22.0;"Nyclei";0.9;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035218_819";"0.0";4.6;22.0;"Nycnoc";0.52;"Nyclei";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035228_819";3.0;4.2;13.0;"noise";0.99;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035233_819";0.1;0.2;12.0;"noise";0.8;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035241_613";1.5;2.1;15.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035246_428";3.6;3.7;30.0;"noise";0.72;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035256_428";0.2;0.3;9.0;"noise";0.91;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035312_814";4.1;4.2;21.0;"Isopyr";0.57;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035324_297";1.5;4.1;14.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035338_629";4.3;4.4;28.0;"noise";0.7;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035349_704";0.5;0.6;12.0;"noise";0.92;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035435_030";"0.0";0.1;30.0;"noise";0.67;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035447_951";1.3;1.4;43.0;"noise";0.41;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035533_071";1.7;2.0;28.0;"noise";0.8;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035539_038";2.4;4.4;26.0;"noise";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035551_805";0.6;3.1;28.0;"noise";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035619_828";1.7;1.8;32.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035642_154";2.4;2.5;25.0;"noise";0.19;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035647_154";2.1;2.2;19.0;"noise";0.83;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035652_154";1.2;1.3;17.0;"noise";0.13;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035657_019";4.1;4.2;18.0;"noise";0.89;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035703_742";0.5;0.6;28.0;"noise";0.72;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035738_427";2.5;2.6;27.0;"noise";0.62;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035757_068";"0.0";0.3;17.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035835_461";"0.0";1.3;30.0;"noise";0.91;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035841_923";"0.0";0.1;29.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035859_040";1.9;2.0;10.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035904_040";0.6;0.7;14.0;"noise";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035924_281";0.2;0.3;43.0;"Pippip";0.02;"Pipkuh, Myomys, Myodau, Yposp, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetvir, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Rhasp, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pipnat, piaf, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, MyoGT, Myoema, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Mimasp, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, Antsp, amph";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035924_281";0.3;3.0;15.0;"noise";0.91;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035929_281";0.1;0.2;11.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_035931_055";1.7;2.0;12.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_040046_457";"0.0";0.1;14.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_040304_866";"0.0";0.1;31.0;"noise";0.2;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_040348_017";"0.0";0.1;28.0;"noise";0.87;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_040442_117";"0.0";0.1;26.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_040531_531";0.2;0.9;64.0;"noise";0.63;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_040531_531";"0.0";3.1;71.0;"Pippyg";0.1;"Pippip";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_040535_723";3.2;3.3;30.0;"noise";0.08;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_040535_723";"0.0";2.9;71.0;"Pippyg";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_040541_396";4.3;4.7;75.0;"Myoema";0.57;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_040541_396";"0.0";4.7;71.0;"Pippyg";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_040546_396";1.4;1.8;63.0;"Pippyg";0.16;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_040548_584";"0.0";4.5;67.0;"Pippyg";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_040611_506";"0.0";0.1;26.0;"noise";0.7;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_040635_976";"0.0";1.9;23.0;"Nyclei";0.99;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_040648_487";"0.0";4.8;44.0;"Pippip";0.99;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_040653_487";2.1;2.5;17.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_040653_487";"0.0";3.2;43.0;"Pippip";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_040721_369";3.0;4.5;31.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_040726_369";0.3;0.4;32.0;"noise";0.9;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_040852_830";"0.0";0.2;39.0;"Phofem";0.13;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_040945_895";0.9;1.1;11.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_041017_452";"0.0";0.1;24.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_041029_761";1.3;1.8;32.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_041204_743";"0.0";0.2;22.0;"noise";0.04;"Tetvir, Phogri, Phanan";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_041315_810";"0.0";0.1;29.0;"noise";0.91;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_041339_513";"0.0";0.2;16.0;"noise";0.79;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_041359_995";"0.0";0.1;23.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_041417_409";1.7;1.8;24.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_041504_083";3.3;3.4;12.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_041537_233";1.3;4.9;27.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_041542_233";"0.0";4.6;20.0;"noise";0.9;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_041547_233";0.1;3.3;24.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_041554_785";0.2;1.4;21.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_041627_557";1.8;4.7;23.0;"Phogri";0.23;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_041645_655";3.9;4.0;28.0;"noise";0.83;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_041703_771";"0.0";0.1;39.0;"Tetvir";0.02;"Pipkuh, Leppun, Yposp, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Rhasp, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, piaf, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Mimasp, Micagr, Metbra, mamm, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, Antsp, amph";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_041703_771";"0.0";0.1;18.0;"noise";0.44;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_041713_225";2.2;2.3;14.0;"noise";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_041719_043";0.9;1.0;21.0;"noise";0.55;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_041730_669";"0.0";0.1;18.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_041739_337";2.0;2.1;15.0;"noise";0.56;"";"";"";"";""
