"Group.1";"beetle";"bird";"bush.cricket";"buzz";"CF.FMd";"CF.FMd.CF";"cicada";"FMd";"FMd.QCF";"FMu.CF.FMd";"FMu.QCF";"FMu.QCF.FMd";"frog";"grasshopper";"ground.cricket";"insect";"moth";"noise";"other.mammal";"QCF.FMd";"MainMode";"FreqM";"FreqP";"FreqC";"Tstart";"Tend";"NbCris";"DurMed";"Dur90";"Ampm50";"Ampm90";"AmpSMd";"DiffME";"SR";"Ramp90";"Order";"Ind";"SpMaxF2";"Version";"Filename";"Commentaire";"IdMan"
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_011739_187.wav";0.014;0.106;0.126;0.04;0.004;0.004;0.004;0.076;0.052;0.012;0.004;0.008;0.022;0.004;0;0.026;0.02;0.416;0.048;0.014;35.2;28;35.2;35.2;0;0.1;1;9;9;92.4;92.4;42;88.5;384000;-0.9;"N1";0.416;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_011739_187.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_011751_443.wav";0.046;0.446;0.278;0.03;0.006;0.006;0.038;0.084;0.07;0.03;0.008;0.014;0.052;0.014;0.016;0.02;0.03;0.57;0.086;0.03;10.5;10;10.5;10.5;0;2.1;6;1;2;16.2;23.7;6;7.2;384000;-1;"N1";0.57;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_011751_443.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_011857_226.wav";0;0.33;0.14;0.012;0;0.002;0.014;0.03;0.058;0.004;0.008;0.014;0.038;0.004;0.008;0.004;0.006;0.242;0.078;0.008;9;10;9;0;0.5;0.7;1;5;5;10.3;10.3;4;4.3;384000;-2.4;"N2";0.33;"bird";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_011857_226.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_011857_226.wav";0.122;0.092;0.482;0.114;0.016;0.004;0.004;0.098;0.064;0.01;0.022;0.026;0.01;0;0.002;0.04;0.034;0.336;0.032;0.028;21;19;20.2;20.2;2;2.2;3;29;29;60.4;67.3;21;46.3;384000;-0.3;"N1";0.482;"bush-cricket";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_011857_226.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_011924_585.wav";0.004;0.444;0.23;0.01;0.012;0.01;0.02;0.072;0.21;0.018;0.016;0.012;0.038;0.006;0.008;0.006;0.012;0.216;0.14;0.016;9;10;9;9;0;1.5;4;5;6;12.4;13.5;5;10.5;384000;-2;"N1";0.444;"bird";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_011924_585.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_011924_585.wav";0.04;0.044;0.172;0.184;0.008;0;0.002;0.096;0.032;0.018;0.004;0.002;0;0.002;0.004;0.058;0.054;0.27;0.01;0;20.3;27;20.2;24.8;0;0.1;1;4;4;28.9;28.9;11;26.4;384000;-1.1;"N2";0.27;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_011924_585.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_011924_585.wav";0.034;0.044;0.08;0.112;0.006;0.002;0.01;0.22;0.062;0.018;0;0;0.01;0.002;0.004;0.062;0.03;0.268;0.024;0.012;30.7;27;30.8;26.2;0;0.1;1;2;2;84.2;84.2;42;84.2;384000;-0.4;"N3";0.268;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_011924_585.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_011924_585.wav";0.072;0.068;0.118;0.092;0.012;0.006;0.004;0.154;0.094;0.06;0.002;0.01;0.02;0.002;0.01;0.024;0.02;0.188;0.036;0.008;41.2;41;41.2;41.2;0;0.1;1;1;1;12.6;12.6;6;11.8;384000;-1.6;"N4";0.188;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_011924_585.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_011937_370.wav";0.018;0.284;0.198;0.018;0.008;0.006;0.018;0.05;0.05;0.02;0.006;0.008;0.05;0.006;0.02;0.018;0.01;0.282;0.104;0.012;9;9;9;9.4;0;3;1;1;1;20.4;22.3;8;13.1;384000;-1.9;"N1";0.284;"bird";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_011937_370.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_011937_370.wav";0.008;0.2;0.144;0.03;0.008;0.01;0.006;0.116;0.106;0.03;0.01;0.008;0.024;0.002;0.002;0.006;0.018;0.174;0.078;0.02;18;18;18;0;0;0.1;1;4;4;19.2;19.2;9;17.8;384000;-0.1;"N2";0.2;"bird";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_011937_370.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_011958_515.wav";0.06;0.288;0.214;0.024;0.01;0.004;0.034;0.076;0.062;0.022;0.01;0.01;0.086;0.01;0.008;0.034;0.014;0.536;0.112;0.008;12;10;10.9;9;0.4;1;4;1;5;17.9;26;8;14.7;384000;-1;"N1";0.536;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_011958_515.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012003_515.wav";0.012;0.25;0.262;0.012;0.012;0.016;0.038;0.088;0.112;0.014;0.014;0.02;0.05;0.008;0.01;0.012;0.012;0.462;0.164;0.044;9.8;10;9.8;9.8;0;3.2;6;2;5;15.8;19.6;7;10.9;384000;-1.3;"N1";0.462;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012003_515.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012003_515.wav";0.036;0.054;0.072;0.076;0.006;0.002;0.016;0.14;0.052;0.042;0.004;0.006;0.016;0.006;0.006;0.04;0.014;0.39;0.016;0.006;24;18;24;17.2;1.6;1.7;1;2;2;52.7;52.7;24;51.8;384000;-0.2;"N2";0.39;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012003_515.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012007_581.wav";0.008;0.414;0.17;0.004;0.008;0.006;0.018;0.022;0.064;0.014;0.008;0.012;0.088;0.006;0.012;0.01;0.008;0.276;0.112;0.014;10.5;10;10.5;10.5;0.2;2.9;1;4;6;12.8;18.6;5;9.2;384000;-1.7;"N2";0.414;"bird";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012007_581.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012007_581.wav";0.12;0.04;0.058;0.05;0.006;0;0.002;0.074;0.022;0.022;0.002;0.004;0.034;0;0.002;0.068;0.014;0.448;0.03;0.004;38.1;38;38.2;38.2;3.9;4;1;1;1;24;24;12;0;384000;-1.3;"N1";0.448;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012007_581.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012007_581.wav";0.086;0.058;0.1;0.058;0.008;0.002;0.004;0.16;0.05;0.016;0.002;0;0.03;0;0.012;0.092;0.01;0.268;0.036;0.008;29.2;31;29.2;29.2;4;4.1;1;1;1;18.5;18.5;8;7.4;384000;-1.9;"N3";0.268;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012007_581.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012024_451.wav";0.134;0.11;0.12;0.062;0.01;0.002;0.008;0.296;0.06;0.028;0.016;0.012;0.03;0.004;0.01;0.054;0.042;0.484;0.062;0.018;24.4;24;24;0;0;3.1;2;2;8;19.3;34.6;7;14.8;384000;-1.2;"N1";0.484;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012024_451.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012024_451.wav";0.042;0.05;0.11;0.064;0.004;0;0.012;0.116;0.042;0.01;0.002;0;0.024;0.006;0.002;0.052;0.046;0.382;0.03;0.006;33;32;33;26.2;0;0.1;1;1;1;73.7;73.7;34;71.1;384000;-1.3;"N2";0.382;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012024_451.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012024_451.wav";0.062;0.044;0.062;0.054;0.018;0.002;0.002;0.208;0.046;0.022;0.006;0.008;0.038;0.002;0.002;0.034;0.02;0.328;0.034;0.008;18;18;18;17.2;3;3.1;1;1;1;29.1;29.1;13;27.8;384000;0.1;"N3";0.328;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012024_451.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012027_518.wav";0.008;0.08;0.426;0.096;0.016;0.01;0.002;0.114;0.044;0.008;0.014;0.012;0.01;0.01;0;0.016;0.028;0.142;0.066;0.014;21;18;19.5;18.8;0;0.1;1;29;31;54.8;57.6;17;37.1;384000;-0.4;"N1";0.426;"bush-cricket";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012027_518.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012043_548.wav";0.038;0.194;0.248;0.01;0.008;0.004;0.046;0.048;0.08;0.026;0.004;0.016;0.048;0.006;0.008;0.01;0.01;0.544;0.098;0.028;8.5;9;8.2;8.2;0.8;2.2;3;2;2;12.4;17.7;6;3.4;384000;-0.9;"N1";0.544;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012043_548.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012043_548.wav";0.022;0.056;0.104;0.072;0.006;0;0.008;0.112;0.034;0.02;0;0;0.016;0.004;0.006;0.036;0.032;0.44;0.03;0.002;27;26;27;24;0;0.1;1;3;3;73;73;35;72.3;384000;-0.5;"N2";0.44;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012043_548.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012053_492.wav";0.062;0.336;0.214;0.022;0.014;0.006;0.028;0.24;0.094;0.058;0.012;0.018;0.052;0.014;0.01;0.026;0.024;0.69;0.126;0.018;9.6;10;9.8;4.1;0.5;2.9;5;2;5;19.3;27.2;7;15.5;384000;-1.1;"N1";0.69;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012053_492.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012053_492.wav";0.144;0.012;0.032;0.042;0.002;0;0.002;0.046;0.018;0.018;0;0.002;0.01;0;0;0.028;0.012;0.624;0.008;0;36.8;36;36.8;35.2;1.7;1.8;1;0;0;31.8;31.8;17;30.6;384000;-1.1;"N2";0.624;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012053_492.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012053_492.wav";0.04;0.09;0.18;0.092;0.008;0.006;0.006;0.208;0.07;0.024;0.004;0.004;0.026;0.01;0.006;0.028;0.042;0.364;0.034;0.012;21.5;22;21;17.6;0;2.4;1;3;5;29.8;34.7;11;25.5;384000;-1.3;"N3";0.364;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012053_492.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012053_492.wav";0.112;0.022;0.042;0.092;0.012;0;0.008;0.252;0.04;0.034;0;0;0.012;0.004;0.004;0.064;0.016;0.276;0.008;0.002;28.5;30;28.5;30;1.5;1.6;1;0;0;16.9;16.9;7;16.6;384000;-3.4;"N4";0.276;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012053_492.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012100_555.wav";0.004;0.374;0.24;0.054;0.014;0.012;0.05;0.078;0.11;0.046;0.01;0.02;0.08;0.02;0.008;0.014;0.024;0.23;0.144;0.01;9;10;10.5;10.1;0;3.1;4;2;2;17.9;22.2;8;9.3;384000;0.2;"N2";0.374;"bird";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012100_555.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012100_555.wav";0.008;0.108;0.408;0.114;0.01;0.004;0;0.078;0.074;0.008;0.01;0.006;0.014;0.006;0.002;0.018;0.024;0.108;0.058;0.03;21.8;20;21.8;9.8;0;0.1;1;31;33;45.8;53.1;16;39.1;384000;-0.6;"N1";0.408;"bush-cricket";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012100_555.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012126_531.wav";0.006;0.126;0.448;0.118;0.018;0.008;0.002;0.172;0.1;0.026;0.01;0.016;0.024;0.012;0;0.032;0.052;0.172;0.064;0.034;21.7;18;21.8;20.2;0;0.1;3;17;21;34.9;49.1;9;27;384000;-0.6;"N2";0.448;"bush-cricket";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012126_531.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012126_531.wav";0.026;0.266;0.234;0.02;0.008;0.006;0.026;0.038;0.068;0.018;0.008;0.016;0.078;0.006;0.028;0.022;0.01;0.552;0.092;0.02;9.6;10;9.8;9;1;4.4;3;2;3;13.7;20.3;6;7.1;384000;-1.3;"N1";0.552;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012126_531.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012126_531.wav";0.022;0.16;0.076;0.052;0.012;0.002;0.006;0.138;0.086;0.032;0.004;0.024;0.086;0.004;0.002;0.018;0.016;0.178;0.064;0.018;42;42;42;42;0;0.1;1;1;1;23.6;23.6;10;20.5;384000;2.4;"N3";0.178;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012126_531.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012131_531.wav";0.016;0.18;0.548;0.162;0.008;0.004;0.036;0.078;0.08;0.026;0.006;0.036;0.108;0.024;0.012;0.034;0.032;0.356;0.09;0.028;10.5;10;11.2;10.5;2.5;4.9;14;2;4;15.2;22.6;7;6.9;384000;-1;"N1";0.548;"bush-cricket";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012131_531.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012131_531.wav";0.06;0.034;0.054;0.078;0.018;0.004;0.004;0.274;0.104;0.018;0.004;0.008;0.014;0.006;0.002;0.034;0.012;0.492;0.018;0.004;33;28;33;33;2.6;4.7;2;1;2;56.5;81.1;24;53.2;384000;-0.6;"N2";0.492;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012131_531.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012136_531.wav";0.018;0.242;0.366;0.014;0.01;0.018;0.03;0.058;0.134;0.024;0.012;0.022;0.032;0.008;0.004;0.012;0.014;0.516;0.1;0.036;9;10;9;9;0.5;4;7;1;4;16.8;21.4;7;10.1;384000;-1.2;"N1";0.516;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012136_531.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012205_814.wav";0.018;0.192;0.158;0.042;0.002;0;0.006;0.086;0.044;0.018;0.004;0.012;0.052;0.004;0.002;0.018;0.064;0.128;0.138;0.012;39.8;41;39.8;0;0;0.1;1;2;2;20.6;20.6;9;0;384000;3.2;"N5";0.192;"bird";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012205_814.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012205_814.wav";0.004;0.154;0.404;0.04;0.006;0.004;0.002;0.032;0.042;0.016;0.01;0.014;0.016;0.008;0;0.008;0.032;0.114;0.074;0.02;21.3;18;21;20.2;0;0.1;1;28;28;66;66;23;53.2;384000;-0.4;"N1";0.404;"bush-cricket";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012205_814.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012205_814.wav";0.072;0.064;0.116;0.068;0.002;0;0.006;0.054;0.034;0.032;0.002;0.012;0.014;0.008;0.004;0.052;0.032;0.386;0.036;0.006;27.3;28;27;0;0.7;0.8;1;4;4;28.2;28.2;13;27.8;384000;-0.7;"N2";0.386;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012205_814.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012205_814.wav";0.012;0.134;0.298;0.012;0.01;0.006;0.042;0.042;0.058;0.022;0.012;0.024;0.044;0.008;0.006;0.01;0.012;0.324;0.072;0.012;9.5;10;9;9.8;0.8;1.5;2;1;2;18;20.6;9;15.5;384000;-1;"N3";0.324;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012205_814.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012205_814.wav";0.08;0.028;0.086;0.094;0.01;0;0.004;0.218;0.06;0.016;0.004;0;0.012;0.002;0;0.028;0.028;0.3;0.022;0.008;33.7;33;33.8;30;0.7;0.8;1;3;3;35.3;35.3;12;26.9;384000;-1.6;"N4";0.3;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012205_814.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012212_265.wav";0.008;0.392;0.11;0.006;0.006;0.002;0;0.016;0.036;0.016;0.006;0.01;0.076;0;0.012;0.004;0.008;0.188;0.102;0.002;11.2;11;11.2;11.2;1.9;2;1;2;2;14.4;14.4;7;0;384000;-2.9;"N2";0.392;"bird";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012212_265.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012212_265.wav";0.038;0.032;0.038;0.07;0.024;0;0.008;0.322;0.098;0.022;0;0.006;0.016;0;0.006;0.03;0.006;0.266;0.016;0.002;19.5;22;19.5;20.2;0.8;0.9;1;1;1;29.5;29.5;13;16.8;384000;-1;"N3";0.322;"FMd";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012212_265.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012212_265.wav";0.062;0.03;0.042;0.114;0.018;0.006;0.006;0.396;0.094;0.048;0;0.014;0.018;0.004;0.008;0.054;0.016;0.528;0.018;0.006;31.3;29;29.2;11.6;0;2.2;1;2;2;64;66;29;63.7;384000;0.1;"N1";0.528;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012212_265.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012212_265.wav";0.032;0.128;0.132;0.054;0.018;0.008;0.008;0.18;0.078;0.014;0.002;0.006;0.04;0.002;0.012;0.03;0.012;0.198;0.032;0.014;42.8;38;42.8;33.8;3.6;3.7;1;3;3;6.1;6.1;2;5.5;384000;-4.8;"N4";0.198;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012212_265.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012217_265.wav";0.004;0.328;0.208;0.01;0.012;0.004;0.028;0.066;0.112;0.008;0.004;0.02;0.046;0.002;0.004;0.008;0.004;0.308;0.114;0.024;9.7;10;9.8;9;1;2.1;3;6;6;8.2;10.6;3;4.3;384000;-2;"N3";0.328;"bird";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012217_265.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012217_265.wav";0.012;0.052;0.106;0.13;0.012;0.006;0;0.1;0.028;0.014;0;0.002;0.018;0.008;0;0.036;0.016;0.428;0.028;0.004;21;29;21;0;4.1;4.2;1;9;9;22.3;22.3;9;6.8;384000;-1.7;"N1";0.428;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012217_265.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012217_265.wav";0.054;0.046;0.106;0.102;0.016;0.002;0.006;0.202;0.108;0.032;0.002;0.01;0.024;0.002;0.004;0.038;0.028;0.348;0.038;0.02;33.4;31;33.4;33.4;4.1;4.2;1;2;4;26.6;30.1;12;17.2;384000;-1.3;"N2";0.348;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012217_265.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012222_265.wav";0.016;0.35;0.224;0.012;0.006;0.006;0.022;0.062;0.118;0.024;0.016;0.018;0.08;0.01;0.016;0.008;0.02;0.276;0.11;0.034;9;10;9;9;1;4.3;5;5;7;9.2;15.6;4;7.2;384000;-2.1;"N2";0.35;"bird";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012222_265.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012222_265.wav";0.058;0.04;0.064;0.08;0.016;0.002;0.006;0.124;0.052;0.026;0;0.006;0.03;0.002;0.006;0.066;0.018;0.372;0.024;0.008;39.8;39;39.8;0;0.1;0.2;1;1;1;26.1;26.1;12;14.9;384000;-3;"N1";0.372;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012222_265.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012222_265.wav";0.046;0.082;0.094;0.046;0.014;0.004;0.004;0.134;0.05;0.024;0.004;0.004;0.03;0.004;0.016;0.036;0.006;0.348;0.044;0.01;23.2;31;23.2;28.5;2;2.1;1;3;3;30.8;30.8;14;27.7;384000;-2.3;"N3";0.348;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012222_265.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012227_265.wav";0.036;0.048;0.064;0.044;0.012;0;0.008;0.074;0.046;0.016;0;0.01;0.038;0.006;0.004;0.028;0.012;0.542;0.008;0.004;20.2;22;20.2;21;4.4;4.5;1;1;1;32.1;32.1;15;30.2;384000;-1.2;"N1";0.542;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012227_265.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012227_265.wav";0.01;0.196;0.318;0.014;0.012;0.004;0.032;0.052;0.096;0.018;0.008;0.014;0.072;0.006;0.01;0.012;0.008;0.414;0.092;0.026;10.5;10;10.5;10.5;0.8;4.7;5;2;5;14.9;19.1;6;9.7;384000;-1.1;"N2";0.414;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012227_265.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012232_265.wav";0.056;0.066;0.384;0.158;0.022;0.01;0.008;0.37;0.11;0.052;0.006;0.008;0.02;0.01;0.006;0.058;0.032;0.332;0.04;0.028;36.5;37;36.4;25.9;1.6;1.8;4;8;39;46.9;72.9;18;41.8;384000;-0.8;"N2";0.384;"bush-cricket";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012232_265.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012232_265.wav";0.008;0.172;0.328;0.008;0.008;0.008;0.036;0.056;0.076;0.018;0.004;0.012;0.044;0.004;0.016;0.004;0.004;0.282;0.056;0.018;11.3;10;11.2;10.1;0.3;3.3;1;1;1;15.9;17.8;6;14.6;384000;-1.7;"N3";0.328;"bush-cricket";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012232_265.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012232_265.wav";0.022;0.124;0.256;0.062;0.02;0;0;0.136;0.052;0.022;0.002;0.004;0.018;0.014;0.002;0.024;0.028;0.174;0.03;0.01;30;35;30;0;1.4;1.5;1;5;5;4.6;4.6;2;4.1;384000;-3.7;"N4";0.256;"bush-cricket";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012232_265.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012232_265.wav";0.046;0.064;0.128;0.224;0.01;0.002;0.008;0.104;0.054;0.024;0.004;0.006;0.02;0;0.006;0.068;0.036;0.488;0.036;0.006;21;24;23.2;8.6;0.1;1.5;1;3;4;39.5;56.4;18;36.5;384000;-1.1;"N1";0.488;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012232_265.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012232_265.wav";0.03;0.078;0.24;0.076;0.012;0.002;0.008;0.104;0.044;0;0;0.002;0.01;0.012;0;0.038;0.04;0.252;0.042;0.01;56.3;52;56.2;47.2;1.6;1.7;1;5;5;11;11;3;7.9;384000;-0.5;"N5";0.252;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012232_265.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012232_265.wav";0.144;0.026;0.126;0.148;0.014;0.002;0.004;0.118;0.064;0.044;0;0;0.014;0.002;0.004;0.042;0.026;0.194;0.022;0.006;42.8;42;42.8;41.2;1.6;1.7;1;0;0;28.5;28.5;8;17.6;384000;-1.7;"N6";0.194;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012232_265.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012239_153.wav";0.036;0.084;0.154;0.048;0.006;0.004;0.01;0.116;0.066;0.034;0.004;0.006;0.038;0.01;0.004;0.034;0.036;0.424;0.058;0.018;22.9;22;22.9;22.1;0;0.4;1;3;5;72.3;112.3;31;64.8;384000;-0.4;"N1";0.424;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012239_153.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012239_153.wav";0.014;0.24;0.178;0.008;0.004;0.002;0.03;0.032;0.06;0.016;0.006;0.014;0.044;0.004;0.002;0.004;0.008;0.252;0.078;0.004;10.5;10;10.5;9;2.8;2.9;1;2;2;19;19;7;12;384000;-1.7;"N2";0.252;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012239_153.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012242_788.wav";0.022;0.232;0.342;0.112;0.014;0.006;0.006;0.16;0.074;0.016;0.006;0.012;0.018;0.008;0.004;0.02;0.026;0.192;0.07;0.022;21.7;19;21.8;21;0;0.1;3;22;30;33;45.2;12;27.2;384000;-0.8;"N1";0.342;"bush-cricket";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012242_788.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012242_788.wav";0.028;0.132;0.116;0.042;0.01;0.004;0.004;0.136;0.066;0.026;0;0.008;0.056;0.006;0.006;0.052;0.024;0.194;0.09;0;42;42;42;42.8;0;0.1;1;0;0;22.9;22.9;9;9.9;384000;3.5;"N2";0.194;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012242_788.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012258_069.wav";0.006;0.236;0.024;0.01;0.01;0.01;0;0.042;0.172;0.046;0.03;0.07;0.046;0;0.006;0.008;0.012;0.102;0.132;0.038;19.5;20;19.5;20.2;2.5;2.6;1;2;2;21.4;21.4;9;19.3;384000;-2.3;"N3";0.236;"bird";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012258_069.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012258_069.wav";0.194;0.026;0.068;0.068;0.012;0;0.006;0.184;0.062;0.026;0;0.004;0.018;0.006;0.002;0.06;0.03;0.41;0.012;0.004;32.6;32;32.6;32.2;0.1;1.1;1;0;0;30.2;35.1;13;26.2;384000;-1.1;"N1";0.41;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200611_012258_069.wav";"";""
